  CupyParallelSystem,   1250000,    0.0328,    0.0145,    0.0002,      0.00
  CupyParallelSystem,   2500000,    0.0583,    0.0164,    0.0002,      0.00
  CupyParallelSystem,   5000000,    0.0974,    0.0175,    0.0002,      0.01
  CupyParallelSystem,  10000000,    0.1515,    0.0174,    0.0002,      0.02
  CupyParallelSystem,  20000000,    0.2786,    0.1140,    0.0002,      0.00
  CupyParallelSystem,      1000,    0.0085,    0.0070,    0.0002,      0.02
  CupyParallelSystem,    125000,    0.0111,    0.0091,    0.0002,      0.01
  CupyParallelSystem,    250000,    0.0156,    0.0119,    0.0002,      0.17
  CupyParallelSystem,    500000,    0.0151,    0.0085,    0.0002,      0.03
  CupyParallelSystem,    750000,    0.0180,    0.0079,    0.0002,      0.06
  CupyParallelSystem,   1250000,    0.0264,    0.0078,    0.0002,      0.03
  CupyParallelSystem,   2500000,    0.0469,    0.0077,    0.0002,      0.00
  CupyParallelSystem,   5000000,    0.0777,    0.0093,    0.0002,      0.00
  CupyParallelSystem,  10000000,    0.1321,    0.0099,    0.0002,      0.02
  CupyParallelSystem,  20000000,    0.3200,    0.1419,    0.0002,      0.21
  CupyParallelSystem,      1000,    0.0086,    0.0072,    0.0002,      0.02
  CupyParallelSystem,    125000,    0.0109,    0.0091,    0.0002,      0.01
  CupyParallelSystem,    250000,    0.0125,    0.0091,    0.0002,      0.00
  CupyParallelSystem,    500000,    0.0152,    0.0086,    0.0002,      0.03
  CupyParallelSystem,    750000,    0.0205,    0.0080,    0.0002,      0.00
  CupyParallelSystem,   1250000,    0.0291,    0.0079,    0.0002,      0.00
  CupyParallelSystem,   2500000,    0.0500,    0.0078,    0.0002,      0.00
  CupyParallelSystem,   5000000,    0.0751,    0.0093,    0.0002,      0.00
  CupyParallelSystem,  10000000,    0.1265,    0.0100,    0.0002,      0.00
  CupyParallelSystem,  20000000,    0.3190,    0.1419,    0.0002,      0.21
  CupyParallelSystem,      1000,    0.0149,    0.0134,    0.0002,      0.03
  CupyParallelSystem,    125000,    0.0166,    0.0151,    0.0002,      0.02
  CupyParallelSystem,    250000,    0.0176,    0.0142,    0.0002,      0.05
  CupyParallelSystem,    500000,    0.0237,    0.0155,    0.0002,      0.09
  CupyParallelSystem,    750000,    0.0274,    0.0159,    0.0002,      0.03
  CupyParallelSystem,   1250000,    0.0346,    0.0147,    0.0002,      0.00
  CupyParallelSystem,   2500000,    0.0599,    0.0161,    0.0002,      0.00
  CupyParallelSystem,   5000000,    0.1035,    0.0172,    0.0002,      0.03
  CupyParallelSystem,  10000000,    0.1600,    0.0172,    0.0002,      0.02
  CupyParallelSystem,  20000000,    0.2806,    0.1167,    0.0002,      0.01
  CupyParallelSystem,  10000000,    0.1812,    0.0092,    0.0002,      0.05
  CupyParallelSystem,  20000000,    0.2527,    0.0091,    0.0002,      0.02
  CupyParallelSystem,  10000000,    0.1908,    0.0091,    0.0002,      0.05
  CupyParallelSystem,  20000000,    0.2556,    0.0088,    0.0002,      0.02
  CupyParallelSystem,  10000000,    0.1814,    0.0093,    0.0002,      0.04
  CupyParallelSystem,  20000000,    0.2542,    0.0091,    0.0002,      0.02
  CupyParallelSystem,  10000000,    0.2034,    0.0193,    0.0002,      0.05
  CupyParallelSystem,  20000000,    0.2887,    0.1259,    0.0002,      0.02
  CupyParallelSystem,  10000000,    0.2099,    0.0192,    0.0002,      0.04
  CupyParallelSystem,  20000000,    0.2898,    0.1285,    0.0002,      0.01
  CupyParallelSystem,  10000000,    0.1942,    0.0201,    0.0002,      0.13
  CupyParallelSystem,  20000000,    0.2767,    0.1154,    0.0002,      0.01
  CupyParallelSystem,  10000000,    0.1762,    0.0090,    0.0002,      0.11
  CupyParallelSystem,  20000000,    0.3136,    0.1135,    0.0002,      0.33
  CupyParallelSystem,  10000000,    0.1740,    0.0090,    0.0002,      0.11
  CupyParallelSystem,  20000000,    0.3135,    0.1133,    0.0002,      0.33
  CupyParallelSystem,  40000000,    0.7592,    0.4689,    0.0002,      0.13
  CupyParallelSystem,  10000000,    0.1938,    0.0193,    0.0002,      0.12
  CupyParallelSystem,  20000000,    0.2775,    0.1151,    0.0002,      0.00
  CupyParallelSystem,  40000000,    0.7424,    0.4154,    0.0002,      0.28
  CupyParallelSystem,  10000000,    0.1892,    0.0194,    0.0002,      0.11
  CupyParallelSystem,  20000000,    0.2776,    0.1157,    0.0002,      0.01
  CupyParallelSystem,  40000000,    0.7404,    0.4157,    0.0002,      0.28
  CupyParallelSystem,  10000000,    0.1613,    0.0090,    0.0002,      0.09
  CupyParallelSystem,  20000000,    0.3138,    0.1137,    0.0002,      0.33
  CupyParallelSystem,  40000000,    0.7588,    0.4684,    0.0002,      0.13
  CupyParallelSystem,  10000000,    0.1747,    0.0090,    0.0002,      0.11
  CupyParallelSystem,  20000000,    0.3086,    0.1120,    0.0002,      0.33
  CupyParallelSystem,  10000000,    0.1635,    0.0090,    0.0002,      0.11
  CupyParallelSystem,  20000000,    0.3122,    0.1121,    0.0002,      0.32
  CupyParallelSystem,  10000000,    0.1674,    0.0092,    0.0002,      0.10
  CupyParallelSystem,  20000000,    0.3100,    0.1142,    0.0002,      0.33
  CupyParallelSystem,  10000000,    0.1872,    0.0193,    0.0002,      0.12
  CupyParallelSystem,  20000000,    0.2778,    0.1155,    0.0002,      0.01
  CupyParallelSystem,  10000000,    0.1661,    0.0096,    0.0002,      0.10
  CupyParallelSystem,  20000000,    0.3108,    0.1145,    0.0002,      0.34
  CupyParallelSystem,  10000000,    0.1664,    0.0095,    0.0002,      0.09
  CupyParallelSystem,  20000000,    0.3140,    0.1141,    0.0002,      0.33
  CupyParallelSystem,  40000000,    0.7587,    0.4686,    0.0002,      0.13
  CupyParallelSystem,  10000000,    0.1820,    0.0191,    0.0002,      0.13
  CupyParallelSystem,  20000000,    0.2753,    0.1141,    0.0002,      0.00
  CupyParallelSystem,  40000000,    0.7383,    0.4198,    0.0003,      0.28
  CupyParallelSystem,  10000000,    0.1643,    0.0092,    0.0002,      0.10
  CupyParallelSystem,  20000000,    0.3128,    0.1139,    0.0002,      0.33
  CupyParallelSystem,  40000000,    0.7723,    0.4831,    0.0002,      0.12
  CupyParallelSystem,  10000000,    0.1663,    0.0095,    0.0002,      0.10
  CupyParallelSystem,  20000000,    0.3101,    0.1137,    0.0002,      0.33
  CupyParallelSystem,  40000000,    0.7533,    0.4692,    0.0002,      0.13
  CupyParallelSystem,  10000000,    0.1261,    0.0090,    0.0002,      0.01
  CupyParallelSystem,  20000000,    0.3140,    0.1137,    0.0002,      0.33
  CupyParallelSystem,  40000000,    0.7598,    0.4687,    0.0002,      0.13
  CupyParallelSystem,  10000000,    0.1251,    0.0092,    0.0002,      0.00
  CupyParallelSystem,  20000000,    0.3107,    0.1140,    0.0002,      0.34
  CupyParallelSystem,  40000000,    0.7564,    0.4690,    0.0002,      0.13
  CupyParallelSystem,  10000000,    0.1664,    0.0091,    0.0002,      0.11
  CupyParallelSystem,  20000000,    0.3162,    0.1163,    0.0002,      0.34
  CupyParallelSystem,  40000000,    0.7540,    0.4632,    0.0002,      0.14
  CupyParallelSystem,  50000000,    0.8715,    0.5681,    0.0002,      0.03
  CupyParallelSystem,  10000000,    0.1763,    0.0197,    0.0002,      0.12
  CupyParallelSystem,  20000000,    0.2754,    0.1142,    0.0002,      0.00
  CupyParallelSystem,  40000000,    0.7381,    0.4199,    0.0002,      0.28
  CupyParallelSystem,  50000000,    0.8970,    0.5965,    0.0002,      0.24
  CupyParallelSystem,  10000000,    0.1834,    0.0037,    0.0000,      0.11
